,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.7969467639923096,0.2573409080505371,1.7583348751068115,0.28879910707473755
1,1.7966495752334595,0.2567835748195648,1.7465124130249023,0.2954862117767334
2,1.793318271636963,0.25988367199897766,1.7353447675704956,0.2998049557209015
3,1.7882217168807983,0.26061514019966125,1.7746186256408691,0.2587071657180786
4,1.784873366355896,0.2644466757774353,1.7681059837341309,0.3088604211807251
5,1.7849010229110718,0.2653871476650238,1.7632558345794678,0.2954862117767334
